# x,y,z,group (every 3 lines = 1 triangle)
-1.986273,-2.724852,7.390109,3
-1.924710,-1.872127,6.837074,3
-1.924710,-1.872127,6.837074,3
-1.986273,-2.724852,7.390109,3
-2.028963,-2.630614,7.564036,3
-1.924710,-1.872127,6.837074,3
-2.028963,-2.630614,7.564036,3
-1.965602,-1.755703,6.970198,3
-1.830091,-1.117338,6.302391,3
-1.924710,-1.872127,6.837074,3
-1.965602,-1.755703,6.970198,3
-1.830091,-1.117338,6.302391,3
-1.965602,-1.755703,6.970198,3
-1.868059,-0.981053,6.393061,3
-0.980161,-0.898668,5.791393,3
-0.984334,-1.031608,5.917151,3
-1.270172,-1.012954,5.925258,3
-0.980161,-0.898668,5.791393,3
-1.270172,-1.012954,5.925258,3
-1.251462,-0.886739,5.800474,3
-0.984334,-1.031608,5.917151,3
-1.001324,-1.377404,6.173885,3
-1.309375,-1.355115,6.184291,3
-0.984334,-1.031608,5.917151,3
-1.309375,-1.355115,6.184291,3
-1.270172,-1.012954,5.925258,3
-1.270172,-1.012954,5.925258,3
-1.309375,-1.355115,6.184291,3
-1.542579,-1.325277,6.197540,3
-1.270172,-1.012954,5.925258,3
-1.542579,-1.325277,6.197540,3
-1.478286,-0.986766,5.933966,3
-1.251462,-0.886739,5.800474,3
-1.270172,-1.012954,5.925258,3
-1.478286,-0.986766,5.933966,3
-1.251462,-0.886739,5.800474,3
-1.478286,-0.986766,5.933966,3
-1.406179,-0.900734,5.838897,3
-1.868059,-0.981053,6.393061,3
-1.965602,-1.755703,6.970198,3
-1.924710,-1.642494,7.114982,3
-1.868059,-0.981053,6.393061,3
-1.924710,-1.642494,7.114982,3
-1.830091,-0.856733,6.507204,3
-1.965602,-1.755703,6.970198,3
-2.028963,-2.630614,7.564036,3
-1.986942,-2.529595,7.738200,3
-1.965602,-1.755703,6.970198,3
-1.986942,-2.529595,7.738200,3
-1.924710,-1.642494,7.114982,3
-1.924710,-1.642494,7.114982,3
-1.986942,-2.529595,7.738200,3
-1.900637,-2.445229,7.878943,3
-1.924710,-1.642494,7.114982,3
-1.900637,-2.445229,7.878943,3
-1.841081,-1.552605,7.237053,3
-1.830091,-0.856733,6.507204,3
-1.924710,-1.642494,7.114982,3
-1.841081,-1.552605,7.237053,3
-1.830091,-0.856733,6.507204,3
-1.841081,-1.552605,7.237053,3
-1.753063,-0.762108,6.609715,3
-1.753063,-0.762108,6.609715,3
-1.841081,-1.552605,7.237053,3
-1.753760,-1.506139,7.302037,3
-1.753063,-0.762108,6.609715,3
-1.753760,-1.506139,7.302037,3
-1.673850,-0.714904,6.665491,3
-1.841081,-1.552605,7.237053,3
-1.900637,-2.445229,7.878943,3
-1.810471,-2.400950,7.952604,3
-1.841081,-1.552605,7.237053,3
-1.810471,-2.400950,7.952604,3
-1.753760,-1.506139,7.302037,3
-1.753760,-1.506139,7.302037,3
-1.810471,-2.400950,7.952604,3
-1.662874,-2.378217,7.992263,3
-1.753760,-1.506139,7.302037,3
-1.662874,-2.378217,7.992263,3
-1.610886,-1.482003,7.337566,3
-1.673850,-0.714904,6.665491,3
-1.753760,-1.506139,7.302037,3
-1.610886,-1.482003,7.337566,3
-1.673850,-0.714904,6.665491,3
-1.610886,-1.482003,7.337566,3
-1.542579,-0.691833,6.696545,3
0.468116,-0.245278,6.021263,3
0.116566,-0.240591,6.018816,3
0.111295,-0.196926,6.080039,3
0.468116,-0.245278,6.021263,3
0.111295,-0.196926,6.080039,3
0.454549,-0.202386,6.080250,3
0.116566,-0.240591,6.018816,3
-0.265818,-0.239663,6.018567,3
-0.265818,-0.195835,6.080141,3
0.116566,-0.240591,6.018816,3
-0.265818,-0.195835,6.080141,3
0.111295,-0.196926,6.080039,3
0.111295,-0.196926,6.080039,3
-0.265818,-0.195835,6.080141,3
-0.265818,-0.212510,6.174510,3
0.111295,-0.196926,6.080039,3
-0.265818,-0.212510,6.174510,3
0.108528,-0.213715,6.174007,3
0.454549,-0.202386,6.080250,3
0.111295,-0.196926,6.080039,3
0.108528,-0.213715,6.174007,3
0.454549,-0.202386,6.080250,3
0.108528,-0.213715,6.174007,3
0.448525,-0.219920,6.171472,3
0.401913,-4.652189,9.029959,3
0.412621,-4.762591,8.893913,3
0.709369,-4.660332,8.837699,3
0.401913,-4.652189,9.029959,3
0.709369,-4.660332,8.837699,3
0.685435,-4.559837,8.973450,3
0.412621,-4.762591,8.893913,3
0.418712,-4.854616,8.704365,3
0.721616,-4.749243,8.651316,3
0.412621,-4.762591,8.893913,3
0.721616,-4.749243,8.651316,3
0.709369,-4.660332,8.837699,3
0.709369,-4.660332,8.837699,3
0.721616,-4.749243,8.651316,3
0.993131,-4.557395,8.558670,3
0.709369,-4.660332,8.837699,3
0.993131,-4.557395,8.558670,3
0.972523,-4.470741,8.743046,3
0.685435,-4.559837,8.973450,3
0.709369,-4.660332,8.837699,3
0.972523,-4.470741,8.743046,3
0.685435,-4.559837,8.973450,3
0.972523,-4.470741,8.743046,3
0.930743,-4.380423,8.880347,3
-1.510175,-0.787507,5.816669,3
-1.289633,-0.752466,5.760093,3
-1.261720,-0.819972,5.755224,3
-1.510175,-0.787507,5.816669,3
-1.261720,-0.819972,5.755224,3
-1.464550,-0.850384,5.808037,3
-1.289633,-0.752466,5.760093,3
-0.999751,-0.752860,5.747959,3
-0.986185,-0.825716,5.744622,3
-1.289633,-0.752466,5.760093,3
-0.986185,-0.825716,5.744622,3
-1.261720,-0.819972,5.755224,3
-1.261720,-0.819972,5.755224,3
-0.986185,-0.825716,5.744622,3
-0.980161,-0.898668,5.791393,3
-1.261720,-0.819972,5.755224,3
-0.980161,-0.898668,5.791393,3
-1.251462,-0.886739,5.800474,3
-1.464550,-0.850384,5.808037,3
-1.261720,-0.819972,5.755224,3
-1.251462,-0.886739,5.800474,3
-1.464550,-0.850384,5.808037,3
-1.251462,-0.886739,5.800474,3
-1.406179,-0.900734,5.838897,3
0.920948,-4.610468,8.184110,3
0.677280,-4.777479,8.258407,3
0.657222,-4.758939,8.161847,3
0.920948,-4.610468,8.184110,3
0.657222,-4.758939,8.161847,3
0.881543,-4.606560,8.098088,3
0.677280,-4.777479,8.258407,3
0.397927,-4.864359,8.292456,3
0.391276,-4.833792,8.184268,3
0.677280,-4.777479,8.258407,3
0.391276,-4.833792,8.184268,3
0.657222,-4.758939,8.161847,3
0.657222,-4.758939,8.161847,3
0.391276,-4.833792,8.184268,3
0.405997,-4.710119,8.078292,3
0.657222,-4.758939,8.161847,3
0.405997,-4.710119,8.078292,3
0.673101,-4.649107,8.069055,3
0.881543,-4.606560,8.098088,3
0.657222,-4.758939,8.161847,3
0.673101,-4.649107,8.069055,3
0.881543,-4.606560,8.098088,3
0.673101,-4.649107,8.069055,3
0.844539,-4.545346,8.036514,3
-0.300510,-4.737616,9.083242,3
-0.299806,-4.853631,8.946759,3
0.067359,-4.830163,8.932247,3
-0.300510,-4.737616,9.083242,3
0.067359,-4.830163,8.932247,3
0.063279,-4.715260,9.068650,3
-0.299806,-4.853631,8.946759,3
-0.297732,-4.947291,8.754796,3
0.070660,-4.923405,8.740794,3
-0.299806,-4.853631,8.946759,3
0.070660,-4.923405,8.740794,3
0.067359,-4.830163,8.932247,3
0.067359,-4.830163,8.932247,3
0.070660,-4.923405,8.740794,3
0.418712,-4.854616,8.704365,3
0.067359,-4.830163,8.932247,3
0.418712,-4.854616,8.704365,3
0.412621,-4.762591,8.893913,3
0.063279,-4.715260,9.068650,3
0.067359,-4.830163,8.932247,3
0.412621,-4.762591,8.893913,3
0.063279,-4.715260,9.068650,3
0.412621,-4.762591,8.893913,3
0.401913,-4.652189,9.029959,3
-0.999751,-0.752860,5.747959,3
-0.648202,-0.753396,5.742699,3
-0.642931,-0.828545,5.739947,3
-0.999751,-0.752860,5.747959,3
-0.642931,-0.828545,5.739947,3
-0.986185,-0.825716,5.744622,3
-0.648202,-0.753396,5.742699,3
-0.265818,-0.753700,5.741787,3
-0.265818,-0.829231,5.739092,3
-0.648202,-0.753396,5.742699,3
-0.265818,-0.829231,5.739092,3
-0.642931,-0.828545,5.739947,3
-0.642931,-0.828545,5.739947,3
-0.265818,-0.829231,5.739092,3
-0.265818,-0.905115,5.786555,3
-0.642931,-0.828545,5.739947,3
-0.265818,-0.905115,5.786555,3
-0.640164,-0.904056,5.787331,3
-0.986185,-0.825716,5.744622,3
-0.642931,-0.828545,5.739947,3
-0.640164,-0.904056,5.787331,3
-0.986185,-0.825716,5.744622,3
-0.640164,-0.904056,5.787331,3
-0.980161,-0.898668,5.791393,3
-1.406179,-0.900734,5.838897,3
-1.478286,-0.986766,5.933966,3
-1.589687,-0.956022,5.939349,3
-1.406179,-0.900734,5.838897,3
-1.589687,-0.956022,5.939349,3
-1.464550,-0.850384,5.808037,3
-1.478286,-0.986766,5.933966,3
-1.542579,-1.325277,6.197540,3
-1.673850,-1.293041,6.210557,3
-1.478286,-0.986766,5.933966,3
-1.673850,-1.293041,6.210557,3
-1.589687,-0.956022,5.939349,3
-1.589687,-0.956022,5.939349,3
-1.673850,-1.293041,6.210557,3
-1.753063,-1.232397,6.239966,3
-1.589687,-0.956022,5.939349,3
-1.753063,-1.232397,6.239966,3
-1.653706,-0.893274,5.955254,3
-1.464550,-0.850384,5.808037,3
-1.589687,-0.956022,5.939349,3
-1.653706,-0.893274,5.955254,3
-1.464550,-0.850384,5.808037,3
-1.653706,-0.893274,5.955254,3
-1.510175,-0.787507,5.816669,3
-1.868059,-0.981053,6.393061,3
-1.753146,-0.627461,6.063356,3
-1.719674,-0.771071,5.995523,3
-1.868059,-0.981053,6.393061,3
-1.719674,-0.771071,5.995523,3
-1.830091,-1.117338,6.302391,3
-1.753146,-0.627461,6.063356,3
-1.588710,-0.517939,5.904730,3
-1.561570,-0.663309,5.846578,3
-1.753146,-0.627461,6.063356,3
-1.561570,-0.663309,5.846578,3
-1.719674,-0.771071,5.995523,3
-1.719674,-0.771071,5.995523,3
-1.561570,-0.663309,5.846578,3
-1.510175,-0.787507,5.816669,3
-1.719674,-0.771071,5.995523,3
-1.510175,-0.787507,5.816669,3
-1.653706,-0.893274,5.955254,3
-1.830091,-1.117338,6.302391,3
-1.719674,-0.771071,5.995523,3
-1.653706,-0.893274,5.955254,3
-1.830091,-1.117338,6.302391,3
-1.653706,-0.893274,5.955254,3
-1.753063,-1.232397,6.239966,3
-1.753063,-0.762108,6.609715,3
-1.653706,-0.406686,6.254728,3
-1.719675,-0.500491,6.161955,3
-1.753063,-0.762108,6.609715,3
-1.719675,-0.500491,6.161955,3
-1.830091,-0.856733,6.507204,3
-1.653706,-0.406686,6.254728,3
-1.510175,-0.299979,6.088544,3
-1.561570,-0.391546,5.998092,3
-1.653706,-0.406686,6.254728,3
-1.561570,-0.391546,5.998092,3
-1.719675,-0.500491,6.161955,3
-1.719675,-0.500491,6.161955,3
-1.561570,-0.391546,5.998092,3
-1.588710,-0.517939,5.904730,3
-1.719675,-0.500491,6.161955,3
-1.588710,-0.517939,5.904730,3
-1.753146,-0.627461,6.063356,3
-1.830091,-0.856733,6.507204,3
-1.719675,-0.500491,6.161955,3
-1.753146,-0.627461,6.063356,3
-1.830091,-0.856733,6.507204,3
-1.753146,-0.627461,6.063356,3
-1.868059,-0.981053,6.393061,3
0.401913,-4.652189,9.029959,3
0.685435,-4.559837,8.973450,3
0.667157,-4.493056,9.032976,3
0.401913,-4.652189,9.029959,3
0.667157,-4.493056,9.032976,3
0.396328,-4.571752,9.088964,3
0.685435,-4.559837,8.973450,3
0.930743,-4.380423,8.880347,3
0.893315,-4.327801,8.942801,3
0.685435,-4.559837,8.973450,3
0.893315,-4.327801,8.942801,3
0.667157,-4.493056,9.032976,3
0.667157,-4.493056,9.032976,3
0.893315,-4.327801,8.942801,3
0.856012,-4.243789,8.938365,3
0.667157,-4.493056,9.032976,3
0.856012,-4.243789,8.938365,3
0.683638,-4.351246,9.009285,3
0.396328,-4.571752,9.088964,3
0.667157,-4.493056,9.032976,3
0.683638,-4.351246,9.009285,3
0.396328,-4.571752,9.088964,3
0.683638,-4.351246,9.009285,3
0.411854,-4.412145,9.063732,3
-0.265818,-0.239663,6.018567,3
-0.648202,-0.240592,6.018815,3
-0.642931,-0.196926,6.080039,3
-0.265818,-0.239663,6.018567,3
-0.642931,-0.196926,6.080039,3
-0.265818,-0.195835,6.080141,3
-0.648202,-0.240592,6.018815,3
-0.999751,-0.245278,6.021263,3
-0.986185,-0.202386,6.080250,3
-0.648202,-0.240592,6.018815,3
-0.986185,-0.202386,6.080250,3
-0.642931,-0.196926,6.080039,3
-0.642931,-0.196926,6.080039,3
-0.986185,-0.202386,6.080250,3
-0.980161,-0.219920,6.171472,3
-0.642931,-0.196926,6.080039,3
-0.980161,-0.219920,6.171472,3
-0.640164,-0.213715,6.174007,3
-0.265818,-0.195835,6.080141,3
-0.642931,-0.196926,6.080039,3
-0.640164,-0.213715,6.174007,3
-0.265818,-0.195835,6.080141,3
-0.640164,-0.213715,6.174007,3
-0.265818,-0.212510,6.174510,3
0.397927,-4.864359,8.292456,3
0.066246,-4.922739,8.318500,3
0.065966,-4.886235,8.204776,3
0.397927,-4.864359,8.292456,3
0.065966,-4.886235,8.204776,3
0.391276,-4.833792,8.184268,3
0.066246,-4.922739,8.318500,3
-0.289854,-4.944036,8.329650,3
-0.287422,-4.906233,8.214716,3
0.066246,-4.922739,8.318500,3
-0.287422,-4.906233,8.214716,3
0.065966,-4.886235,8.204776,3
0.065966,-4.886235,8.204776,3
-0.287422,-4.906233,8.214716,3
-0.284650,-4.772586,8.100583,3
0.065966,-4.886235,8.204776,3
-0.284650,-4.772586,8.100583,3
0.075735,-4.754821,8.092253,3
0.391276,-4.833792,8.184268,3
0.065966,-4.886235,8.204776,3
0.075735,-4.754821,8.092253,3
0.391276,-4.833792,8.184268,3
0.075735,-4.754821,8.092253,3
0.405997,-4.710119,8.078292,3
-0.297732,-4.947291,8.754796,3
-0.293852,-4.967574,8.529385,3
0.069050,-4.944696,8.516692,3
-0.297732,-4.947291,8.754796,3
0.069050,-4.944696,8.516692,3
0.070660,-4.923405,8.740794,3
-0.293852,-4.967574,8.529385,3
-0.289854,-4.944036,8.329650,3
0.066246,-4.922739,8.318500,3
-0.293852,-4.967574,8.529385,3
0.066246,-4.922739,8.318500,3
0.069050,-4.944696,8.516692,3
0.069050,-4.944696,8.516692,3
0.066246,-4.922739,8.318500,3
0.397927,-4.864359,8.292456,3
0.069050,-4.944696,8.516692,3
0.397927,-4.864359,8.292456,3
0.410443,-4.879919,8.484851,3
0.070660,-4.923405,8.740794,3
0.069050,-4.944696,8.516692,3
0.410443,-4.879919,8.484851,3
0.070660,-4.923405,8.740794,3
0.410443,-4.879919,8.484851,3
0.418712,-4.854616,8.704365,3
0.418712,-4.854616,8.704365,3
0.410443,-4.879919,8.484851,3
0.704832,-4.781269,8.439891,3
0.418712,-4.854616,8.704365,3
0.704832,-4.781269,8.439891,3
0.721616,-4.749243,8.651316,3
0.410443,-4.879919,8.484851,3
0.397927,-4.864359,8.292456,3
0.677280,-4.777479,8.258407,3
0.410443,-4.879919,8.484851,3
0.677280,-4.777479,8.258407,3
0.704832,-4.781269,8.439891,3
0.704832,-4.781269,8.439891,3
0.677280,-4.777479,8.258407,3
0.920948,-4.610468,8.184110,3
0.704832,-4.781269,8.439891,3
0.920948,-4.610468,8.184110,3
0.967041,-4.599025,8.354998,3
0.721616,-4.749243,8.651316,3
0.704832,-4.781269,8.439891,3
0.967041,-4.599025,8.354998,3
0.721616,-4.749243,8.651316,3
0.967041,-4.599025,8.354998,3
0.993131,-4.557395,8.558670,3
-0.999751,-0.245278,6.021263,3
-1.289633,-0.255625,6.027614,3
-1.261720,-0.214399,6.081291,3
-0.999751,-0.245278,6.021263,3
-1.261720,-0.214399,6.081291,3
-0.986185,-0.202386,6.080250,3
-1.289633,-0.255625,6.027614,3
-1.510175,-0.299979,6.088544,3
-1.464550,-0.259086,6.137967,3
-1.289633,-0.255625,6.027614,3
-1.464550,-0.259086,6.137967,3
-1.261720,-0.214399,6.081291,3
-1.261720,-0.214399,6.081291,3
-1.464550,-0.259086,6.137967,3
-1.406179,-0.271490,6.200283,3
-1.261720,-0.214399,6.081291,3
-1.406179,-0.271490,6.200283,3
-1.251462,-0.233716,6.165878,3
-0.986185,-0.202386,6.080250,3
-1.261720,-0.214399,6.081291,3
-1.251462,-0.233716,6.165878,3
-0.986185,-0.202386,6.080250,3
-1.251462,-0.233716,6.165878,3
-0.980161,-0.219920,6.171472,3
0.468116,-0.752860,5.747959,3
0.757997,-0.752466,5.760094,3
0.730085,-0.819972,5.755224,3
0.468116,-0.752860,5.747959,3
0.730085,-0.819972,5.755224,3
0.454549,-0.825716,5.744622,3
0.757997,-0.752466,5.760094,3
0.978539,-0.787507,5.816669,3
0.932914,-0.850384,5.808038,3
0.757997,-0.752466,5.760094,3
0.932914,-0.850384,5.808038,3
0.730085,-0.819972,5.755224,3
0.730085,-0.819972,5.755224,3
0.932914,-0.850384,5.808038,3
0.874543,-0.900734,5.838898,3
0.730085,-0.819972,5.755224,3
0.874543,-0.900734,5.838898,3
0.719827,-0.886739,5.800474,3
0.454549,-0.825716,5.744622,3
0.730085,-0.819972,5.755224,3
0.719827,-0.886739,5.800474,3
0.454549,-0.825716,5.744622,3
0.719827,-0.886739,5.800474,3
0.448525,-0.898668,5.791393,3
0.978539,-0.299979,6.088544,3
0.757997,-0.255625,6.027614,3
0.730085,-0.214399,6.081291,3
0.978539,-0.299979,6.088544,3
0.730085,-0.214399,6.081291,3
0.932914,-0.259086,6.137967,3
0.757997,-0.255625,6.027614,3
0.468116,-0.245278,6.021263,3
0.454549,-0.202386,6.080250,3
0.757997,-0.255625,6.027614,3
0.454549,-0.202386,6.080250,3
0.730085,-0.214399,6.081291,3
0.730085,-0.214399,6.081291,3
0.454549,-0.202386,6.080250,3
0.448525,-0.219920,6.171472,3
0.730085,-0.214399,6.081291,3
0.448525,-0.219920,6.171472,3
0.719827,-0.233716,6.165878,3
0.932914,-0.259086,6.137967,3
0.730085,-0.214399,6.081291,3
0.719827,-0.233716,6.165878,3
0.932914,-0.259086,6.137967,3
0.719827,-0.233716,6.165878,3
0.874543,-0.271490,6.200283,3
8.497281,4.855957,-0.991155,0
8.564260,4.831627,-0.069454,0
9.033943,5.901324,-0.104009,0
8.497281,4.855957,-0.991155,0
9.033943,5.901324,-0.104009,0
8.972472,5.923654,-0.991155,0
8.564260,4.831627,-0.069454,0
8.857603,4.674280,0.677207,0
9.326460,5.773758,0.614659,0
8.564260,4.831627,-0.069454,0
9.326460,5.773758,0.614659,0
9.033943,5.901324,-0.104009,0
9.033943,5.901324,-0.104009,0
9.326460,5.773758,0.614659,0
9.734364,6.824581,0.494826,0
9.033943,5.901324,-0.104009,0
9.734364,6.824581,0.494826,0
9.457863,6.923111,-0.170212,0
8.972472,5.923654,-0.991155,0
9.033943,5.901324,-0.104009,0
9.457863,6.923111,-0.170212,0
8.972472,5.923654,-0.991155,0
9.457863,6.923111,-0.170212,0
9.401007,6.942863,-0.991155,0
13.000000,5.579924,-0.991155,0
12.859364,5.632559,-0.170212,0
12.620414,4.155980,-0.104009,0
13.000000,5.579924,-0.991155,0
12.620414,4.155980,-0.104009,0
12.765837,4.087887,-0.991155,0
12.859364,5.632559,-0.170212,0
12.463810,5.785830,0.494826,0
12.206007,4.359608,0.614659,0
12.859364,5.632559,-0.170212,0
12.206007,4.359608,0.614659,0
12.620414,4.155980,-0.104009,0
12.620414,4.155980,-0.104009,0
12.206007,4.359608,0.614659,0
11.688372,2.822191,0.677207,0
12.620414,4.155980,-0.104009,0
11.688372,2.822191,0.677207,0
12.093650,2.575359,-0.069454,0
12.765837,4.087887,-0.991155,0
12.620414,4.155980,-0.104009,0
12.093650,2.575359,-0.069454,0
12.765837,4.087887,-0.991155,0
12.093650,2.575359,-0.069454,0
12.232632,2.501974,-0.991155,0
11.215947,7.498498,-2.188205,0
11.207358,7.084625,-2.626999,0
10.553516,7.250387,-2.543715,0
11.215947,7.498498,-2.188205,0
10.553516,7.250387,-2.543715,0
10.649847,7.567591,-2.127260,0
11.207358,7.084625,-2.626999,0
11.094685,6.326966,-2.929025,0
10.336440,6.607995,-2.830364,0
11.207358,7.084625,-2.626999,0
10.336440,6.607995,-2.830364,0
10.553516,7.250387,-2.543715,0
10.553516,7.250387,-2.543715,0
10.336440,6.607995,-2.830364,0
9.734365,6.824581,-2.477137,0
10.553516,7.250387,-2.543715,0
9.734365,6.824581,-2.477137,0
10.038575,7.365030,-2.245539,0
10.649847,7.567591,-2.127260,0
10.553516,7.250387,-2.543715,0
10.038575,7.365030,-2.245539,0
10.649847,7.567591,-2.127260,0
10.038575,7.365030,-2.245539,0
10.268134,7.533206,-1.999794,0
8.798225,2.038106,1.319535,0
9.438971,1.186975,1.201893,0
10.345259,2.153929,1.147734,0
8.798225,2.038106,1.319535,0
10.345259,2.153929,1.147734,0
9.619994,2.844251,1.262471,0
9.438971,1.186975,1.201893,0
9.983838,0.509658,0.780709,0
10.961438,1.592209,0.736952,0
9.438971,1.186975,1.201893,0
10.961438,1.592209,0.736952,0
10.345259,2.153929,1.147734,0
10.345259,2.153929,1.147734,0
10.961438,1.592209,0.736952,0
11.688372,2.822191,0.677207,0
10.345259,2.153929,1.147734,0
11.688372,2.822191,0.677207,0
11.028451,3.269145,1.073788,0
9.619994,2.844251,1.262471,0
10.345259,2.153929,1.147734,0
11.028451,3.269145,1.073788,0
9.619994,2.844251,1.262471,0
11.028451,3.269145,1.073788,0
10.245146,3.800257,1.184558,0
10.245146,3.800257,1.184558,0
11.028451,3.269145,1.073788,0
11.544468,4.698126,0.996371,0
10.245146,3.800257,1.184558,0
11.544468,4.698126,0.996371,0
10.755329,5.096670,1.102989,0
11.028451,3.269145,1.073788,0
11.688372,2.822191,0.677207,0
12.206007,4.359608,0.614659,0
11.028451,3.269145,1.073788,0
12.206007,4.359608,0.614659,0
11.544468,4.698126,0.996371,0
11.544468,4.698126,0.996371,0
12.206007,4.359608,0.614659,0
12.463810,5.785830,0.494826,0
11.544468,4.698126,0.996371,0
12.463810,5.785830,0.494826,0
11.839697,6.035106,0.848054,0
10.755329,5.096670,1.102989,0
11.544468,4.698126,0.996371,0
11.839697,6.035106,0.848054,0
10.755329,5.096670,1.102989,0
11.839697,6.035106,0.848054,0
11.094685,6.326966,0.946715,0
11.094685,6.326966,-2.929025,0
11.839697,6.035106,-2.830364,0
11.544467,4.698126,-2.978682,0
11.094685,6.326966,-2.929025,0
11.544467,4.698126,-2.978682,0
10.755329,5.096670,-3.085299,0
11.839697,6.035106,-2.830364,0
12.463811,5.785830,-2.477137,0
12.206007,4.359608,-2.596969,0
11.839697,6.035106,-2.830364,0
12.206007,4.359608,-2.596969,0
11.544467,4.698126,-2.978682,0
11.544467,4.698126,-2.978682,0
12.206007,4.359608,-2.596969,0
11.688372,2.822191,-2.659517,0
11.544467,4.698126,-2.978682,0
11.688372,2.822191,-2.659517,0
11.028451,3.269145,-3.056098,0
10.755329,5.096670,-3.085299,0
11.544467,4.698126,-2.978682,0
11.028451,3.269145,-3.056098,0
10.755329,5.096670,-3.085299,0
11.028451,3.269145,-3.056098,0
10.245146,3.800257,-3.166868,0
6.733148,0.512485,1.338556,0
6.316383,0.210456,1.338556,0
6.772819,-0.923349,1.219946,0
6.733148,0.512485,1.338556,0
6.772819,-0.923349,1.219946,0
7.221048,-0.575158,1.219946,0
6.316383,0.210456,1.338556,0
6.169898,0.139574,1.047342,0
6.637389,-1.016651,0.943558,0
6.316383,0.210456,1.338556,0
6.637389,-1.016651,0.943558,0
6.772819,-0.923349,1.219946,0
6.772819,-0.923349,1.219946,0
6.637389,-1.016651,0.943558,0
6.938662,-1.676979,0.636337,0
6.772819,-0.923349,1.219946,0
6.938662,-1.676979,0.636337,0
7.128297,-1.837188,0.795295,0
7.221048,-0.575158,1.219946,0
6.772819,-0.923349,1.219946,0
7.128297,-1.837188,0.795295,0
7.221048,-0.575158,1.219946,0
7.128297,-1.837188,0.795295,0
7.609901,-1.449099,0.795295,0
12.232632,2.501974,-0.991155,0
12.093650,2.575359,-0.069454,0
11.331824,1.324678,-0.036447,0
12.232632,2.501974,-0.991155,0
11.331824,1.324678,-0.036447,0
11.455570,1.264460,-0.991155,0
12.093650,2.575359,-0.069454,0
11.688372,2.822191,0.677207,0
10.961438,1.592209,0.736952,0
12.093650,2.575359,-0.069454,0
10.961438,1.592209,0.736952,0
11.331824,1.324678,-0.036447,0
11.331824,1.324678,-0.036447,0
10.961438,1.592209,0.736952,0
9.983838,0.509658,0.780709,0
11.331824,1.324678,-0.036447,0
9.983838,0.509658,0.780709,0
10.296600,0.231160,-0.012273,0
11.455570,1.264460,-0.991155,0
11.331824,1.324678,-0.036447,0
10.296600,0.231160,-0.012273,0
11.455570,1.264460,-0.991155,0
10.296600,0.231160,-0.012273,0
10.394954,0.191615,-0.991155,0
10.245146,3.800257,-3.166868,0
11.028451,3.269145,-3.056098,0
10.345259,2.153929,-3.130044,0
10.245146,3.800257,-3.166868,0
10.345259,2.153929,-3.130044,0
9.619994,2.844251,-3.244781,0
11.028451,3.269145,-3.056098,0
11.688372,2.822191,-2.659517,0
10.961438,1.592209,-2.719262,0
11.028451,3.269145,-3.056098,0
10.961438,1.592209,-2.719262,0
10.345259,2.153929,-3.130044,0
10.345259,2.153929,-3.130044,0
10.961438,1.592209,-2.719262,0
9.983837,0.509658,-2.763019,0
10.345259,2.153929,-3.130044,0
9.983837,0.509658,-2.763019,0
9.438971,1.186975,-3.184203,0
9.619994,2.844251,-3.244781,0
10.345259,2.153929,-3.130044,0
9.438971,1.186975,-3.184203,0
9.619994,2.844251,-3.244781,0
9.438971,1.186975,-3.184203,0
8.798225,2.038106,-3.301845,0
7.329917,3.716904,-0.991155,0
7.425814,3.682069,-0.012273,0
8.082726,4.189031,-0.036447,0
7.329917,3.716904,-0.991155,0
8.082726,4.189031,-0.036447,0
8.004825,4.217329,-0.991155,0
7.425814,3.682069,-0.012273,0
7.714715,3.436228,0.780709,0
8.370534,3.987873,0.736952,0
7.425814,3.682069,-0.012273,0
8.370534,3.987873,0.736952,0
8.082726,4.189031,-0.036447,0
8.082726,4.189031,-0.036447,0
